Option Name,Asset Class Name,Name/Kind of Investment Item,Stock ID,ID_Type,Listed Country,Exchange Code,Ticker,Yahoo Ticker
Balanced Growth,Listed Equity,Banco BPM SpA,IT0005218380,ISIN,Italy,,,BAMI.MI
Balanced Growth,Listed Equity,Banco Bilbao Vizcaya Argentaria SA,ES0113211835,ISIN,Spain,,,BBVA.MC
Balanced Growth,Listed Equity,Banco Santander SA,ES0113900J37,ISIN,Spain,,,SAN.MC
Balanced Growth,Listed Equity,Banco de Sabadell SA,ES0113860A34,ISIN,Spain,,,SAB.MC
Balanced Growth,Listed Equity,Bandai Namco Holdings Inc,JP3778630008,ISIN,Japan,,,7832.T
Balanced Growth,Listed Equity,Bank Central Asia Tbk PT,ID1000109507,ISIN,Indonesia,,,BBCA.JK
Balanced Growth,Listed Equity,Bank Hapoalim BM,IL0006625771,ISIN,Israel,,,POLI.TA
Balanced Growth,Listed Equity,Bank Leumi Le-Israel BM,IL0006046119,ISIN,Israel,,,LUMI.TA
Balanced Growth,Listed Equity,Bank Mandiri Persero Tbk PT,ID1000095003,ISIN,Indonesia,,,BMRI.JK
Balanced Growth,Listed Equity,Bank Rakyat Indonesia Persero Tbk PT,ID1000118201,ISIN,Indonesia,,,BBRI.JK
Balanced Growth,Listed Equity,Bank of America Corp,US0605051046,ISIN,United States,,,BAC
Balanced Growth,Listed Equity,Bank of Ireland Group PLC,IE00BD1RP616,ISIN,Ireland,,,BIRG.IR
Balanced Growth,Listed Equity,Bank of Montreal,CA0636711016,ISIN,Canada,,,BMO.TO
Balanced Growth,Listed Equity,Bank of New York Mellon Corp/The,US0640581007,ISIN,United States,,,BK
Balanced Growth,Listed Equity,Bank of Nova Scotia/The,CA0641491075,ISIN,Canada,,,BNS.TO
Balanced Growth,Listed Equity,Bank of Queensland Ltd,AU000000BOQ8,ISIN,Australia,,,BOQ.AX
Balanced Growth,Listed Equity,Banque Cantonale Vaudoise,CH0531751755,ISIN,Switzerland,,,BCVN.SW
Balanced Growth,Listed Equity,Bapcor Ltd,AU000000BAP9,ISIN,Australia,,,BAP.AX
Balanced Growth,Listed Equity,Barclays PLC,GB0031348658,ISIN,United Kingdom,,,BARC.L
Balanced Growth,Listed Equity,Barratt Redrow PLC,GB0000811801,ISIN,United Kingdom,,,BTRW.L
Balanced Growth,Listed Equity,Barrick Gold Corp,CA0679011084,ISIN,CA,,,
Balanced Growth,Listed Equity,Barrick Gold Corp,CA0679011084,ISIN,CA,,,
Balanced Growth,Listed Equity,Barry Callebaut AG,CH0009002962,ISIN,Switzerland,,,BARN.SW
Balanced Growth,Listed Equity,Baxter International Inc,US0718131099,ISIN,United States,,,BAX
Balanced Growth,Listed Equity,Bayer AG,DE000BAY0017,ISIN,Germany,,,BAYN.DE
